Timestamp,Ax,Ay,Az,Magnitude,ADC,Statut
09:12:40.651,0.298,0.095,0.837,0.894,0.00,OK
09:12:40.704,0.305,0.043,1.150,1.190,0.00,OK
09:12:40.758,0.412,-0.071,0.879,0.974,0.00,OK
09:12:40.811,0.382,0.068,1.036,1.106,0.00,OK
09:12:40.864,0.317,0.014,1.050,1.097,0.00,OK
09:12:40.917,0.336,-0.066,0.907,0.970,0.00,OK
09:12:40.970,0.278,0.038,0.900,0.943,0.00,OK
09:12:41.025,0.233,-0.052,0.970,0.999,0.00,OK
09:12:41.078,0.050,-0.035,1.045,1.047,0.00,OK
09:12:41.131,-0.093,-0.122,1.077,1.088,0.00,OK
09:12:41.185,0.035,-0.151,0.966,0.979,0.00,OK
09:12:41.238,0.035,0.023,1.038,1.039,0.00,OK
09:12:41.292,0.058,-0.117,0.985,0.993,0.00,OK
09:12:41.344,0.005,0.167,0.967,0.981,0.00,OK
09:12:41.398,-0.047,0.087,1.008,1.013,0.00,OK
09:12:41.453,-0.010,0.072,1.009,1.011,0.00,OK
09:12:41.506,-0.009,0.072,1.008,1.010,0.00,OK
09:12:41.558,-0.008,0.072,1.008,1.011,0.00,OK
09:12:41.611,0.010,0.076,1.008,1.011,0.00,OK
09:12:41.664,-0.011,0.074,1.008,1.011,0.00,OK
09:12:41.717,-0.018,0.073,1.007,1.010,0.00,OK
09:12:41.772,-0.029,0.063,1.007,1.009,0.00,OK
09:12:41.825,-0.010,0.071,1.008,1.010,0.00,OK
09:12:41.878,-0.011,0.072,1.008,1.011,0.00,OK
09:12:41.932,-0.010,0.071,1.007,1.010,0.00,OK
09:12:41.985,-0.013,0.092,1.028,1.032,0.00,OK
09:12:42.038,0.008,0.017,0.986,0.986,0.00,OK
09:12:42.091,-0.020,0.083,0.998,1.002,0.00,OK
09:12:42.144,-0.010,0.072,1.007,1.010,0.00,OK
09:12:42.197,-0.010,0.072,1.008,1.010,0.00,OK
09:12:42.249,-0.010,0.072,1.009,1.011,0.00,OK
09:12:42.302,-0.010,0.071,1.008,1.011,0.00,OK
09:12:42.355,-0.009,0.071,1.008,1.010,0.00,OK
09:12:42.409,-0.010,0.071,1.007,1.010,0.00,OK
09:12:42.462,-0.010,0.072,1.009,1.011,0.00,OK
09:12:42.515,-0.010,0.071,1.008,1.011,0.00,OK
09:12:42.568,-0.009,0.072,1.008,1.011,0.00,OK
09:12:42.620,-0.010,0.071,1.008,1.010,0.00,OK
09:12:42.673,-0.010,0.072,1.008,1.011,0.00,OK
09:12:42.726,-0.010,0.071,1.009,1.012,0.00,OK
09:12:42.779,-0.010,0.071,1.007,1.010,0.00,OK
09:12:42.831,-0.011,0.071,1.008,1.011,0.00,OK
09:12:42.884,-0.010,0.072,1.008,1.011,0.00,OK
09:12:42.937,-0.011,0.071,1.008,1.010,0.00,OK
09:12:42.990,-0.010,0.072,1.008,1.010,0.00,OK
09:12:43.044,-0.010,0.071,1.007,1.010,0.00,OK
09:12:43.098,-0.010,0.072,1.007,1.010,0.00,OK
09:12:43.151,-0.011,0.072,1.008,1.011,0.00,OK
