Timestamp,Ax,Ay,Az,Magnitude,ADC,Statut
13:49:58.685,-0.018,0.049,1.009,1.010,0.00,OK
13:49:58.739,-0.015,0.049,1.010,1.011,0.00,OK
13:49:58.792,-0.017,0.050,1.009,1.011,0.00,OK
13:49:58.845,-0.017,0.050,1.010,1.011,0.00,OK
13:49:58.899,-0.018,0.051,1.009,1.011,0.00,OK
13:49:58.952,-0.016,0.050,1.011,1.012,0.00,OK
13:49:59.005,-0.018,0.049,1.011,1.012,0.00,OK
13:49:59.058,-0.017,0.050,1.009,1.011,0.00,OK
13:49:59.112,-0.018,0.049,1.010,1.012,0.00,OK
13:49:59.167,-0.017,0.050,1.010,1.011,0.00,OK
13:49:59.220,-0.017,0.049,1.010,1.011,0.00,OK
13:49:59.274,-0.017,0.050,1.009,1.011,0.00,OK
13:49:59.327,-0.017,0.050,1.010,1.012,0.00,OK
13:49:59.380,-0.017,0.050,1.010,1.011,0.00,OK
13:49:59.433,-0.017,0.051,1.010,1.011,0.00,OK
13:49:59.490,-0.016,0.049,1.010,1.011,0.00,OK
13:49:59.546,-0.017,0.051,1.010,1.012,0.00,OK
13:49:59.599,-0.018,0.051,1.010,1.012,0.00,OK
13:49:59.652,-0.017,0.050,1.009,1.011,0.00,OK
13:49:59.706,-0.017,0.051,1.010,1.011,0.00,OK
13:49:59.767,-0.016,0.051,1.010,1.012,0.00,OK
13:49:59.820,-0.016,0.050,1.009,1.011,0.00,OK
13:49:59.873,-0.017,0.051,1.010,1.011,0.00,OK
13:49:59.926,-0.016,0.049,1.010,1.012,0.00,OK
13:49:59.980,-0.017,0.051,1.009,1.011,0.00,OK
13:50:00.035,-0.017,0.049,1.011,1.012,0.00,OK
13:50:00.090,-0.016,0.050,1.010,1.011,0.00,OK
13:50:00.145,-0.018,0.051,1.010,1.012,0.00,OK
13:50:00.198,-0.016,0.050,1.011,1.012,0.00,OK
13:50:00.253,-0.017,0.050,1.010,1.011,0.00,OK
13:50:00.307,-0.017,0.050,1.010,1.012,0.00,OK
13:50:00.360,-0.017,0.050,1.010,1.011,0.00,OK
13:50:00.414,-0.017,0.050,1.010,1.011,0.00,OK
13:50:00.470,-0.017,0.050,1.010,1.012,0.00,OK
13:50:00.523,-0.017,0.051,1.010,1.011,0.00,OK
13:50:00.578,-0.019,0.050,1.011,1.012,0.00,OK
13:50:00.633,-0.017,0.050,1.010,1.012,0.00,OK
13:50:00.687,-0.017,0.051,1.010,1.011,0.00,OK
13:50:00.741,-0.018,0.050,1.010,1.011,0.00,OK
13:50:00.795,-0.017,0.050,1.010,1.011,0.00,OK
13:50:00.850,-0.017,0.051,1.010,1.011,0.00,OK
13:50:00.905,-0.018,0.051,1.010,1.011,0.00,OK
13:50:00.959,-0.015,0.051,1.010,1.012,0.00,OK
13:50:01.013,-0.017,0.050,1.009,1.011,0.00,OK
13:50:01.068,-0.017,0.050,1.010,1.011,0.00,OK
13:50:01.122,-0.016,0.050,1.010,1.011,0.00,OK
13:50:01.178,-0.017,0.049,1.009,1.011,0.00,OK
13:50:01.232,-0.017,0.050,1.010,1.011,0.00,OK
13:50:01.285,-0.017,0.051,1.009,1.011,0.00,OK
13:50:01.338,-0.017,0.050,1.011,1.012,0.00,OK
13:50:01.391,-0.017,0.050,1.010,1.011,0.00,OK
13:50:01.445,-0.017,0.051,1.010,1.011,0.00,OK
13:50:01.498,-0.058,0.074,0.991,0.995,0.00,OK
13:50:01.554,0.029,-0.011,0.991,0.992,0.00,OK
13:50:01.609,-0.061,0.018,1.027,1.029,0.00,OK
13:50:01.664,-0.016,0.051,1.009,1.011,0.00,OK
13:50:01.717,-0.016,0.050,1.009,1.011,0.00,OK
13:50:01.772,-0.017,0.050,1.009,1.010,0.00,OK
13:50:01.826,-0.019,0.045,1.009,1.010,0.00,OK
13:50:01.879,-0.083,-0.009,1.010,1.013,0.00,OK
13:50:01.934,0.002,0.030,1.015,1.015,0.00,OK
13:50:01.988,-0.001,0.144,1.008,1.018,0.00,OK
13:50:02.044,-0.014,0.041,1.000,1.000,0.00,OK
13:50:02.097,-0.023,0.044,1.008,1.009,0.00,OK
13:50:02.153,-0.008,0.061,1.009,1.011,0.00,OK
13:50:02.207,-0.021,0.048,1.010,1.011,0.00,OK
13:50:02.260,-0.017,0.051,1.009,1.010,0.00,OK
13:50:02.313,-0.017,0.050,1.008,1.010,0.00,OK
13:50:02.366,-0.018,0.050,1.009,1.011,0.00,OK
13:50:02.419,-0.017,0.050,1.008,1.010,0.00,OK
13:50:02.472,-0.072,0.082,1.005,1.011,0.00,OK
13:50:02.526,0.030,0.034,1.010,1.011,0.00,OK
13:50:02.579,-0.004,0.054,1.019,1.020,0.00,OK
13:50:02.631,-0.088,0.079,1.018,1.025,0.00,OK
13:50:02.686,-0.010,0.043,1.009,1.010,0.00,OK
13:50:02.741,-0.018,0.033,1.006,1.007,0.00,OK
13:50:02.794,-0.028,0.044,0.998,1.000,0.00,OK
13:50:02.847,-0.052,0.058,1.023,1.026,0.00,OK
13:50:02.900,0.013,0.046,1.012,1.013,0.00,OK
13:50:02.954,-0.037,0.057,1.008,1.011,0.00,OK
13:50:03.007,-0.023,0.043,1.020,1.021,0.00,OK
13:50:03.060,-0.013,0.032,1.003,1.003,0.00,OK
13:50:03.115,0.007,0.034,1.021,1.021,0.00,OK
13:50:03.170,-0.019,0.048,1.023,1.025,0.00,OK
13:50:03.225,-0.021,0.026,1.005,1.006,0.00,OK
13:50:03.279,-0.015,0.039,1.008,1.009,0.00,OK
13:50:03.332,-0.015,0.032,0.998,0.999,0.00,OK
13:50:03.385,-0.015,0.042,1.008,1.009,0.00,OK
13:50:03.439,-0.028,0.025,1.000,1.000,0.00,OK
13:50:03.497,0.019,0.012,1.028,1.028,0.00,OK
13:50:03.551,0.008,0.019,0.965,0.965,0.00,OK
13:50:03.607,-0.026,0.003,1.050,1.050,0.00,OK
13:50:03.661,0.002,-0.011,1.003,1.003,0.00,OK
13:50:03.716,-0.012,-0.035,1.006,1.007,0.00,OK
13:50:03.770,-0.002,-0.042,1.018,1.019,0.00,OK
13:50:03.823,0.000,-0.066,0.979,0.981,0.00,OK
13:50:03.876,0.001,-0.054,0.999,1.000,0.00,OK
13:50:03.930,-0.016,-0.052,1.006,1.007,0.00,OK
13:50:03.983,-0.017,-0.034,1.022,1.023,0.00,OK
13:50:04.037,0.007,-0.056,0.996,0.997,0.00,OK
13:50:04.090,0.001,-0.057,0.989,0.991,0.00,OK
13:50:04.143,-0.010,-0.035,1.034,1.034,0.00,OK
13:50:04.196,-0.018,-0.047,1.006,1.007,0.00,OK
13:50:04.251,0.030,-0.090,0.963,0.968,0.00,OK
13:50:04.304,-0.015,-0.058,1.030,1.032,0.00,OK
13:50:04.357,0.014,-0.100,0.978,0.983,0.00,OK
13:50:04.410,-0.010,-0.097,0.996,1.001,0.00,OK
13:50:04.464,-0.003,-0.084,1.043,1.046,0.00,OK
13:50:04.519,0.002,-0.121,0.975,0.982,0.00,OK
13:50:04.572,-0.007,-0.103,1.007,1.013,0.00,OK
13:50:04.627,0.002,-0.117,0.998,1.005,0.00,OK
13:50:04.681,-0.003,-0.110,0.994,1.000,0.00,OK
13:50:04.734,-0.001,-0.096,0.992,0.996,0.00,OK
13:50:04.789,-0.021,-0.052,0.998,1.000,0.00,OK
13:50:04.843,-0.001,-0.092,1.080,1.084,0.00,OK
13:50:04.896,0.001,-0.085,1.008,1.012,0.00,OK
13:50:04.950,-0.004,0.009,1.001,1.001,0.00,OK
13:50:05.003,-0.030,0.008,0.985,0.985,0.00,OK
13:50:05.057,-0.018,-0.033,1.038,1.039,0.00,OK
13:50:05.112,-0.033,0.047,1.022,1.024,0.00,OK
13:50:05.168,-0.020,0.038,0.985,0.986,0.00,OK
13:50:05.221,-0.030,0.049,1.003,1.004,0.00,OK
13:50:05.275,-0.044,0.055,1.026,1.029,0.00,OK
13:50:05.328,-0.024,0.054,0.995,0.997,0.00,OK
13:50:05.384,-0.037,0.058,1.014,1.016,0.00,OK
13:50:05.438,-0.043,0.051,1.022,1.024,0.00,OK
13:50:05.491,-0.029,0.045,1.013,1.014,0.00,OK
13:50:05.545,-0.015,0.011,1.018,1.018,0.00,OK
13:50:05.599,-0.050,0.024,1.001,1.003,0.00,OK
13:50:05.654,-0.025,-0.015,1.001,1.002,0.00,OK
13:50:05.710,-0.034,0.009,1.000,1.001,0.00,OK
13:50:05.764,-0.060,-0.011,1.063,1.065,0.00,OK
13:50:05.816,-0.034,-0.043,1.010,1.012,0.00,OK
13:50:05.870,-0.049,-0.022,1.000,1.001,0.00,OK
13:50:05.924,-0.044,-0.038,1.021,1.022,0.00,OK
13:50:05.978,-0.042,-0.069,1.022,1.025,0.00,OK
13:50:06.032,-0.030,-0.135,0.983,0.993,0.00,OK
13:50:06.085,-0.038,-0.115,0.984,0.992,0.00,OK
13:50:06.139,-0.026,-0.196,1.025,1.044,0.00,OK
13:50:06.192,-0.047,-0.185,1.027,1.044,0.00,OK
13:50:06.246,-0.008,-0.207,0.976,0.998,0.00,OK
13:50:06.299,-0.027,-0.255,0.975,1.008,0.00,OK
13:50:06.352,0.013,-0.330,0.966,1.021,0.00,OK
13:50:06.405,0.016,-0.391,0.961,1.038,0.00,OK
13:50:06.458,0.023,-0.443,0.960,1.058,0.00,OK
13:50:06.512,-0.018,-0.375,0.990,1.058,0.00,OK
13:50:06.564,-0.009,-0.326,0.868,0.927,0.00,OK
13:50:06.621,-0.022,-0.335,0.896,0.957,0.00,OK
13:50:06.675,-0.017,-0.354,0.957,1.021,0.00,OK
13:50:06.730,-0.062,-0.181,0.967,0.986,0.00,OK
13:50:06.782,-0.020,-0.211,0.946,0.970,0.00,OK
13:50:06.835,-0.009,-0.215,1.032,1.055,0.00,OK
13:50:06.888,-0.078,0.021,1.111,1.114,0.00,OK
13:50:06.941,-0.062,0.005,1.053,1.055,0.00,OK
13:50:06.994,-0.048,0.018,0.996,0.997,0.00,OK
13:50:07.047,-0.066,0.100,1.008,1.015,0.00,OK
13:50:07.100,-0.094,0.154,0.992,1.008,0.00,OK
13:50:07.153,-0.073,0.058,1.017,1.021,0.00,OK
13:50:07.206,-0.064,-0.013,1.048,1.051,0.00,OK
13:50:07.260,-0.042,-0.076,1.059,1.062,0.00,OK
13:50:07.312,-0.019,-0.112,1.023,1.029,0.00,OK
13:50:07.367,0.030,-0.296,0.961,1.006,0.00,OK
13:50:07.420,0.003,-0.325,0.969,1.023,0.00,OK
13:50:07.473,-0.020,-0.368,0.899,0.972,0.00,OK
13:50:07.526,0.035,-0.489,0.833,0.967,0.00,OK
13:50:07.579,0.021,-0.485,0.826,0.958,0.00,OK
13:50:07.632,0.043,-0.557,0.843,1.011,0.00,OK
13:50:07.687,0.052,-0.544,0.852,1.013,0.00,OK
13:50:07.739,0.056,-0.550,0.840,1.006,0.00,OK
13:50:07.792,0.043,-0.573,0.832,1.011,0.00,OK
13:50:07.846,0.041,-0.517,0.859,1.004,0.00,OK
13:50:07.900,0.028,-0.530,0.844,0.997,0.00,OK
13:50:07.953,0.011,-0.430,0.856,0.959,0.00,OK
13:50:08.006,0.033,-0.385,0.831,0.917,0.00,OK
13:50:08.060,0.011,-0.529,1.133,1.251,0.00,OK
