Timestamp,Ax,Ay,Az,Magnitude,ADC,Statut
12:56:12.056,-0.052,-0.073,1.009,1.013,0.00,OK
12:56:12.110,-0.036,-0.079,1.027,1.031,0.00,OK
12:56:12.165,-0.042,-0.078,1.001,1.005,0.00,OK
12:56:12.220,-0.016,-0.055,1.049,1.050,0.00,OK
12:56:12.276,-0.013,-0.216,1.199,1.218,0.00,OK
12:56:12.330,-0.068,0.073,0.938,0.943,0.00,OK
12:56:12.386,-0.146,0.085,0.877,0.893,0.00,OK
12:56:12.439,-0.179,0.170,1.136,1.163,0.00,OK
12:56:12.493,-0.016,-0.034,1.065,1.066,0.00,OK
12:56:12.553,-0.066,-0.295,0.863,0.914,0.00,OK
12:56:12.607,-0.039,-0.315,0.894,0.948,0.00,OK
12:56:12.660,-0.069,0.098,0.760,0.769,0.00,OK
12:56:12.714,-0.048,0.094,1.097,1.102,0.00,OK
12:56:12.767,0.022,0.190,0.935,0.954,0.00,OK
12:56:12.821,0.044,0.517,0.971,1.101,0.00,OK
12:56:12.877,0.008,0.618,1.013,1.186,0.00,OK
12:56:12.931,-0.001,0.117,0.961,0.968,0.00,OK
12:56:12.984,0.114,-0.088,0.921,0.933,0.00,OK
12:56:13.038,0.135,-0.342,0.962,1.030,0.00,OK
12:56:13.091,0.038,-0.456,0.778,0.903,0.00,OK
12:56:13.145,0.053,-0.443,0.800,0.916,0.00,OK
12:56:13.198,0.038,-0.101,0.798,0.805,0.00,OK
12:56:13.253,0.017,0.022,1.114,1.115,0.00,OK
12:56:13.306,0.103,0.112,1.051,1.062,0.00,OK
12:56:13.360,0.076,0.432,1.008,1.099,0.00,OK
12:56:13.414,-0.015,0.537,0.849,1.005,0.00,OK
12:56:13.468,-0.051,0.509,1.161,1.269,0.00,OK
12:56:13.522,0.039,0.141,1.031,1.041,0.00,OK
12:56:13.576,0.018,-0.091,0.800,0.805,0.00,OK
12:56:13.629,-0.020,-0.242,0.927,0.958,0.00,OK
12:56:13.687,0.055,-0.473,1.138,1.233,0.00,OK
12:56:13.740,0.069,-0.206,0.793,0.822,0.00,OK
12:56:13.793,0.041,-0.225,0.882,0.911,0.00,OK
12:56:13.847,0.097,-0.223,1.057,1.085,0.00,OK
12:56:13.900,0.101,-0.320,0.993,1.048,0.00,OK
12:56:13.953,0.025,-0.195,0.966,0.986,0.00,OK
12:56:14.012,0.132,-0.229,0.946,0.982,0.00,OK
12:56:14.068,0.014,-0.084,0.840,0.845,0.00,OK
12:56:14.122,0.140,-0.173,0.972,0.998,0.00,OK
12:56:14.176,0.069,-0.178,1.024,1.041,0.00,OK
12:56:14.234,0.107,-0.149,1.087,1.103,0.00,OK
12:56:14.289,0.086,-0.141,1.057,1.070,0.00,OK
12:56:14.343,0.100,-0.163,1.025,1.042,0.00,OK
12:56:14.397,0.114,0.005,1.049,1.055,0.00,OK
12:56:14.451,-0.020,-0.014,1.094,1.095,0.00,OK
12:56:14.505,0.030,-0.056,0.973,0.975,0.00,OK
12:56:14.559,0.035,-0.031,1.018,1.020,0.00,OK
12:56:14.612,0.034,-0.010,0.996,0.996,0.00,OK
12:56:14.665,-0.050,-0.022,0.989,0.990,0.00,OK
12:56:14.718,-0.041,-0.187,0.776,0.799,0.00,OK
12:56:14.772,0.024,0.079,0.887,0.891,0.00,OK
12:56:14.825,-0.014,0.050,1.009,1.010,0.00,OK
12:56:14.878,-0.015,0.048,1.009,1.011,0.00,OK
12:56:14.933,-0.014,0.052,1.009,1.010,0.00,OK
12:56:14.988,-0.097,0.010,1.008,1.013,0.00,OK
12:56:15.042,0.016,0.122,1.007,1.014,0.00,OK
12:56:15.095,-0.036,-0.030,1.014,1.015,0.00,OK
