Timestamp,Ax,Ay,Az,Magnitude,ADC,Statut
13:14:28.891,-0.010,-0.000,1.056,1.056,0.00,OK
13:14:28.944,0.049,-0.160,0.920,0.935,0.00,OK
13:14:28.997,-0.018,-0.090,1.035,1.039,0.00,OK
13:14:29.050,-0.003,-0.072,1.007,1.009,0.00,OK
13:14:29.103,0.016,-0.075,1.039,1.042,0.00,OK
13:14:29.155,0.027,-0.100,1.006,1.011,0.00,OK
13:14:29.208,0.024,-0.074,1.033,1.036,0.00,OK
13:14:29.261,0.032,-0.082,0.994,0.998,0.00,OK
13:14:29.314,-0.001,-0.057,1.026,1.028,0.00,OK
13:14:29.367,0.032,-0.034,1.068,1.070,0.00,OK
13:14:29.419,-0.006,-0.048,1.025,1.026,0.00,OK
13:14:29.472,-0.046,0.067,1.081,1.084,0.00,OK
13:14:29.525,0.008,0.211,0.937,0.960,0.00,OK
13:14:29.578,-0.018,0.646,0.818,1.042,0.00,OK
13:14:29.630,-0.013,0.411,0.808,0.907,0.00,OK
13:14:29.684,-0.016,0.611,1.051,1.216,0.00,OK
13:14:29.740,0.159,-0.064,1.001,1.015,0.00,OK
13:14:29.795,0.018,-0.147,0.908,0.920,0.00,OK
13:14:29.848,0.080,-0.483,0.680,0.838,0.00,OK
13:14:29.902,-0.063,-0.143,0.713,0.730,0.00,OK
13:14:29.955,0.010,-0.056,0.912,0.913,0.00,OK
13:14:30.007,-0.001,0.104,1.139,1.144,0.00,OK
13:14:30.060,-0.023,0.542,1.057,1.188,0.00,OK
13:14:30.113,-0.086,0.622,0.962,1.148,0.00,OK
13:14:30.165,-0.070,0.551,1.078,1.212,0.00,OK
13:14:30.218,0.142,0.203,0.939,0.971,0.00,OK
13:14:30.271,0.068,-0.088,1.064,1.070,0.00,OK
13:14:30.324,0.028,-0.115,0.918,0.926,0.00,OK
13:14:30.377,0.047,-0.591,0.674,0.898,0.00,OK
13:14:30.429,0.084,-0.371,0.598,0.709,0.00,OK
13:14:30.482,0.025,-0.308,1.040,1.084,0.00,OK
13:14:30.535,0.037,0.008,1.017,1.018,0.00,OK
13:14:30.588,0.014,0.130,1.117,1.124,0.00,OK
13:14:30.640,-0.033,0.193,0.981,1.000,0.00,OK
13:14:30.693,0.022,0.232,0.778,0.812,0.00,OK
13:14:30.746,0.020,0.537,1.072,1.199,0.00,OK
13:14:30.800,0.046,0.455,0.940,1.045,0.00,OK
13:14:30.853,0.146,0.008,0.956,0.967,0.00,OK
13:14:30.905,-0.074,0.110,0.869,0.879,0.00,OK
13:14:30.958,0.096,-0.092,0.633,0.647,0.00,OK
13:14:31.011,0.242,-0.337,1.019,1.101,0.00,OK
13:14:31.064,0.249,-0.380,0.840,0.955,0.00,OK
13:14:31.116,0.258,-0.346,1.107,1.188,0.00,OK
13:14:31.169,0.169,-0.022,1.166,1.178,0.00,OK
13:14:31.222,0.186,-0.118,1.013,1.037,0.00,OK
13:14:31.275,0.042,0.065,0.848,0.852,0.00,OK
13:14:31.328,-0.023,0.402,0.906,0.991,0.00,OK
13:14:31.380,0.018,0.422,0.921,1.013,0.00,OK
13:14:31.433,0.131,0.173,0.944,0.969,0.00,OK
13:14:31.486,0.188,0.032,1.150,1.165,0.00,OK
13:14:31.539,0.213,0.219,1.182,1.221,0.00,OK
13:14:31.591,0.104,-0.026,0.891,0.897,0.00,OK
13:14:31.644,0.048,0.079,0.833,0.838,0.00,OK
13:14:31.697,0.190,-0.139,1.025,1.052,0.00,OK
13:14:31.750,0.277,-0.330,1.111,1.191,0.00,OK
13:14:31.803,0.249,-0.285,0.947,1.020,0.00,OK
13:14:31.856,0.069,0.140,0.961,0.974,0.00,OK
13:14:31.909,0.113,0.393,1.004,1.084,0.00,OK
13:14:31.962,0.213,0.285,1.015,1.076,0.00,OK
13:14:32.014,0.152,0.326,1.065,1.124,0.00,OK
13:14:32.067,0.125,0.472,0.711,0.862,0.00,OK
13:14:32.120,0.101,0.478,0.828,0.961,0.00,OK
13:14:32.173,0.055,0.364,1.019,1.083,0.00,OK
13:14:32.225,0.288,0.055,0.743,0.799,0.00,OK
13:14:32.278,0.153,0.170,0.980,1.006,0.00,OK
13:14:32.331,0.161,-0.101,1.105,1.121,0.00,OK
13:14:32.384,0.124,-0.138,1.010,1.027,0.00,OK
13:14:32.437,0.146,-0.261,0.764,0.820,0.00,OK
13:14:32.490,-0.014,0.122,0.910,0.918,0.00,OK
13:14:32.543,0.170,0.173,0.869,0.902,0.00,OK
13:14:32.595,0.172,0.262,1.204,1.244,0.00,OK
13:14:32.648,0.080,0.645,0.727,0.975,0.00,OK
13:14:32.702,0.071,0.537,0.892,1.044,0.00,OK
13:14:32.754,0.066,0.523,0.835,0.988,0.00,OK
13:14:32.807,0.115,0.491,1.001,1.121,0.00,OK
13:14:32.860,0.142,0.349,1.115,1.177,0.00,OK
13:14:32.914,0.105,0.189,0.991,1.014,0.00,OK
13:14:32.966,0.103,-0.027,0.854,0.861,0.00,OK
13:14:33.019,0.015,0.117,0.866,0.874,0.00,OK
13:14:33.072,0.219,-0.432,0.736,0.881,0.00,OK
13:14:33.124,0.152,-0.062,0.849,0.865,0.00,OK
13:14:33.178,0.212,0.213,1.019,1.062,0.00,OK
13:14:33.230,0.265,0.248,1.156,1.211,0.00,OK
13:14:33.284,0.248,0.299,1.163,1.226,0.00,OK
13:14:33.337,0.163,0.732,0.883,1.158,0.00,OK
13:14:33.391,0.239,0.204,0.920,0.972,0.00,OK
13:14:33.444,0.363,-0.323,1.116,1.217,0.00,OK
13:14:33.498,0.135,0.213,1.114,1.143,0.00,OK
13:14:33.552,0.200,-0.344,0.531,0.664,0.00,OK
13:14:33.606,0.051,-0.191,0.695,0.723,0.00,OK
13:14:33.659,0.210,-0.393,0.678,0.811,0.00,OK
13:14:33.712,0.103,0.207,0.929,0.957,0.00,OK
13:14:33.765,0.269,0.143,1.120,1.161,0.00,OK
13:14:33.818,0.197,0.393,1.054,1.142,0.00,OK
13:14:33.871,0.149,0.528,1.083,1.214,0.00,OK
13:14:33.924,0.293,0.237,0.921,0.995,0.00,OK
13:14:33.977,0.391,-0.284,0.996,1.107,0.00,OK
13:14:34.029,0.225,-0.308,0.853,0.935,0.00,OK
13:14:34.082,0.256,-0.381,0.632,0.781,0.00,OK
13:14:34.135,0.198,-0.307,0.914,0.984,0.00,OK
13:14:34.188,0.220,-0.066,0.887,0.916,0.00,OK
13:14:34.242,0.253,0.086,1.046,1.079,0.00,OK
13:14:34.296,0.147,0.497,1.028,1.151,0.00,OK
13:14:34.348,0.220,0.392,0.995,1.092,0.00,OK
13:14:34.401,0.185,0.368,1.116,1.189,0.00,OK
13:14:34.454,0.239,0.343,0.954,1.042,0.00,OK
13:14:34.507,0.355,-0.275,0.946,1.047,0.00,OK
13:14:34.560,0.373,-0.217,0.820,0.927,0.00,OK
13:14:34.613,0.353,-0.244,0.861,0.962,0.00,OK
13:14:34.666,0.346,-0.186,0.871,0.955,0.00,OK
13:14:34.718,0.354,-0.257,0.845,0.951,0.00,OK
13:14:34.773,0.366,-0.230,0.961,1.054,0.00,OK
13:14:34.826,0.400,-0.120,0.917,1.007,0.00,OK
13:14:34.880,0.405,-0.178,0.849,0.957,0.00,OK
13:14:34.932,0.350,-0.038,0.929,0.993,0.00,OK
13:14:34.985,0.382,-0.000,1.063,1.130,0.00,OK
13:14:35.038,0.324,0.052,1.002,1.055,0.00,OK
13:14:35.092,0.269,-0.023,0.950,0.987,0.00,OK
13:14:35.144,0.255,-0.012,0.953,0.987,0.00,OK
13:14:35.197,0.293,-0.011,0.994,1.036,0.00,OK
13:14:35.250,0.188,-0.067,0.961,0.981,0.00,OK
13:14:35.303,0.096,-0.081,1.042,1.049,0.00,OK
13:14:35.357,0.104,-0.082,1.027,1.035,0.00,OK
13:14:35.410,0.093,-0.117,1.014,1.025,0.00,OK
13:14:35.463,0.101,-0.126,1.003,1.016,0.00,OK
13:14:35.516,0.119,-0.041,1.026,1.034,0.00,OK
13:14:35.569,0.107,-0.076,0.985,0.993,0.00,OK
13:14:35.623,0.157,-0.193,1.030,1.059,0.00,OK
13:14:35.676,0.046,-0.073,0.976,0.980,0.00,OK
13:14:35.729,0.207,-0.031,0.759,0.787,0.00,OK
13:14:35.782,0.152,-0.077,1.052,1.066,0.00,OK
13:14:35.834,0.216,-0.193,1.031,1.071,0.00,OK
13:14:35.887,0.240,-0.054,1.039,1.068,0.00,OK
13:14:35.940,0.252,-0.103,0.974,1.012,0.00,OK
13:14:35.993,0.244,-0.039,0.952,0.983,0.00,OK
13:14:36.046,0.164,-0.136,0.852,0.878,0.00,OK
13:14:36.099,0.271,-0.061,1.003,1.041,0.00,OK
13:14:36.152,0.197,0.113,1.137,1.160,0.00,OK
13:14:36.205,0.198,0.036,1.039,1.058,0.00,OK
13:14:36.258,0.311,0.090,0.968,1.021,0.00,OK
13:14:36.310,0.228,0.053,1.005,1.032,0.00,OK
13:14:36.364,0.272,0.069,1.073,1.109,0.00,OK
13:14:36.416,0.322,-0.198,1.123,1.185,0.00,OK
13:14:36.469,0.205,-0.077,0.874,0.901,0.00,OK
13:14:36.522,0.168,-0.206,0.994,1.028,0.00,OK
13:14:36.575,0.046,-0.153,0.662,0.681,0.00,OK
