Timestamp,Ax,Ay,Az,Magnitude,ADC,Statut
10:25:25.968,-0.020,0.025,1.008,1.008,0.00,OK
10:25:26.022,-0.019,0.025,1.009,1.009,0.00,OK
10:25:26.074,-0.020,0.024,1.010,1.010,0.00,OK
10:25:26.127,-0.011,0.043,1.009,1.010,0.00,OK
10:25:26.180,0.001,0.024,1.043,1.043,0.00,OK
10:25:26.234,0.000,0.000,0.000,0.000,0.00,ERR: [Errno 5] Input/output error
10:25:26.286,0.000,0.000,0.000,0.000,0.00,ERR: [Errno 5] Input/output error
10:25:26.338,0.000,0.000,0.000,0.000,0.00,RECONNEXION...
10:25:26.390,0.000,0.000,0.000,0.000,0.00,RECONNEXION...
10:25:26.442,0.000,0.000,0.000,0.000,0.00,RECONNEXION...
10:25:26.494,0.000,0.000,0.000,0.000,0.00,RECONNEXION...
10:25:26.546,0.000,0.000,0.000,0.000,0.00,RECONNEXION...
10:25:26.598,-0.390,0.171,1.041,1.125,0.00,OK
10:25:26.651,-0.298,0.182,0.987,1.047,0.00,OK
10:25:26.702,0.000,0.000,0.000,0.000,0.00,ERR: [Errno 5] Input/output error
10:25:26.753,0.000,0.000,0.000,0.000,0.00,ERR: [Errno 5] Input/output error
10:25:26.805,0.000,0.000,0.000,0.000,0.00,RECONNEXION...
10:25:26.857,0.000,0.000,0.000,0.000,0.00,RECONNEXION...
10:25:26.909,0.000,0.000,0.000,0.000,0.00,RECONNEXION...
10:25:26.960,0.000,0.000,0.000,0.000,0.00,RECONNEXION...
10:25:27.013,0.000,0.000,0.000,0.000,0.00,RECONNEXION...
10:25:27.067,-0.668,0.239,0.732,1.019,0.00,OK
10:25:27.120,-0.765,0.262,0.766,1.114,0.00,OK
10:25:27.173,-0.623,0.148,0.520,0.825,0.00,OK
10:25:27.227,-0.565,0.192,0.765,0.970,0.00,OK
10:25:27.279,-0.356,0.163,0.495,0.631,0.00,OK
10:25:27.332,-0.168,0.300,1.036,1.092,0.00,OK
10:25:27.385,-0.064,0.300,1.030,1.075,0.00,OK
10:25:27.438,-0.189,0.327,1.048,1.114,0.00,OK
10:25:27.491,-0.165,0.529,1.161,1.287,0.00,OK
10:25:27.543,-0.554,0.338,0.780,1.015,0.00,OK
10:25:27.597,-0.412,0.255,0.541,0.726,0.00,OK
10:25:27.649,-0.764,0.394,0.672,1.091,0.00,OK
10:25:27.703,-0.772,0.260,0.471,0.941,0.00,OK
10:25:27.755,-0.754,0.236,0.555,0.965,0.00,OK
10:25:27.808,-0.549,0.271,0.702,0.931,0.00,OK
10:25:27.861,-0.387,0.352,1.112,1.229,0.00,OK
10:25:27.914,-0.215,0.296,0.907,0.978,0.00,OK
10:25:27.966,-0.053,0.422,1.079,1.160,0.00,OK
10:25:28.019,-0.181,0.408,0.740,0.864,0.00,OK
10:25:28.073,-0.410,0.505,1.020,1.210,0.00,OK
10:25:28.125,-0.589,0.481,0.946,1.213,0.00,OK
10:25:28.178,-0.436,0.257,0.493,0.707,0.00,OK
10:25:28.231,-0.712,0.334,0.513,0.939,0.00,OK
10:25:28.284,-0.757,0.280,0.436,0.917,0.00,OK
10:25:28.337,-0.641,0.302,0.589,0.922,0.00,OK
10:25:28.389,-0.504,0.302,0.896,1.072,0.00,OK
10:25:28.442,-0.316,0.282,0.619,0.750,0.00,OK
10:25:28.495,-0.239,0.383,0.899,1.006,0.00,OK
10:25:28.548,-0.147,0.390,0.992,1.076,0.00,OK
10:25:28.600,-0.279,0.424,0.978,1.102,0.00,OK
10:25:28.654,-0.345,0.461,1.018,1.169,0.00,OK
10:25:28.707,-0.494,0.356,0.809,1.012,0.00,OK
10:25:28.760,-0.606,0.287,0.556,0.871,0.00,OK
10:25:28.813,-0.737,0.362,0.701,1.079,0.00,OK
10:25:28.866,-0.860,0.256,0.375,0.973,0.00,OK
10:25:28.919,-0.691,0.279,0.464,0.877,0.00,OK
10:25:28.971,-0.638,0.294,0.607,0.928,0.00,OK
10:25:29.024,-0.464,0.338,0.692,0.899,0.00,OK
10:25:29.077,-0.325,0.419,0.926,1.067,0.00,OK
10:25:29.129,-0.280,0.401,0.809,0.945,0.00,OK
10:25:29.182,-0.266,0.491,1.059,1.198,0.00,OK
10:25:29.235,-0.453,0.450,0.843,1.057,0.00,OK
10:25:29.288,-0.368,0.406,0.908,1.060,0.00,OK
10:25:29.341,-0.658,0.441,0.750,1.091,0.00,OK
10:25:29.394,-0.716,0.380,0.614,1.017,0.00,OK
10:25:29.448,-0.673,0.339,0.562,0.940,0.00,OK
10:25:29.500,-0.749,0.374,0.571,1.013,0.00,OK
10:25:29.553,-0.706,0.407,0.651,1.043,0.00,OK
10:25:29.606,-0.489,0.421,0.713,0.961,0.00,OK
10:25:29.658,-0.368,0.484,0.941,1.120,0.00,OK
10:25:29.711,-0.409,0.396,0.800,0.982,0.00,OK
10:25:29.764,-0.297,0.551,0.874,1.075,0.00,OK
10:25:29.816,-0.324,0.577,0.939,1.149,0.00,OK
10:25:29.869,-0.186,0.565,0.927,1.102,0.00,OK
10:25:29.922,-0.325,0.582,0.807,1.047,0.00,OK
10:25:29.975,-0.481,0.582,0.909,1.182,0.00,OK
10:25:30.027,-0.598,0.511,0.703,1.055,0.00,OK
10:25:30.080,-0.717,0.507,0.567,1.045,0.00,OK
10:25:30.133,-0.664,0.454,0.600,1.004,0.00,OK
10:25:30.186,-0.650,0.271,0.242,0.745,0.00,OK
10:25:30.239,-0.600,0.474,0.735,1.061,0.00,OK
10:25:30.292,-0.385,0.522,0.821,1.046,0.00,OK
10:25:30.345,-0.130,0.550,0.968,1.121,0.00,OK
10:25:30.397,-0.016,0.524,1.006,1.135,0.00,OK
10:25:30.450,-0.040,0.439,0.707,0.833,0.00,OK
10:25:30.503,-0.401,0.672,0.977,1.252,0.00,OK
10:25:30.555,0.000,0.000,0.000,0.000,0.00,ERR: [Errno 5] Input/output error
10:25:30.606,0.000,0.000,0.000,0.000,0.00,ERR: [Errno 5] Input/output error
10:25:30.658,0.000,0.000,0.000,0.000,0.00,RECONNEXION...
